customer_id,customer_name,city,country,age_group,segment,signup_date,acquisition_channel,is_member
CUST_255,Alex Thierry,Fischer-les-Bains,République Dominicaine,26-35,Freelance,2025-05-23,Google Search,0
CUST_256,Claudine Alves,Robin-sur-Mer,Biélorussie,36-45,Freelance,2024-07-04,LinkedIn,0
CUST_257,Auguste Martinez Le Lacombe,Marion-sur-Vasseur,Colombie,36-45,Freelance,2024-07-31,Google Search,1
CUST_258,Georges Le Gautier,Paris,Rwanda,26-35,Enterprise,2024-12-19,Instagram,1
CUST_259,Bertrand Lefebvre,Becker,Aruba,26-35,Startup,2025-05-27,LinkedIn,0
CUST_260,Édouard de la Mary,Sainte Jérôme,Bulgarie,36-45,Enterprise,2025-02-10,LinkedIn,0
CUST_261,Valentine-Anouk Pineau,Paris-sur-Hamel,Érythrée,46-60,PME,2024-12-08,Google Search,1
CUST_262,Éric Richard,Guillet,Cap Vert,26-35,Freelance,2025-05-02,Instagram,0
CUST_263,Émile Dupont,Lopes,Porto Rico,36-45,Startup,2025-04-18,LinkedIn,1
CUST_264,Virginie Bernier,Leroux,Palau,36-45,PME,2025-01-28,LinkedIn,0
CUST_265,Auguste Poulain,Pereira,Vierges britanniques (Îles),36-45,Startup,2025-04-16,Instagram,0
CUST_266,Eugène Bertrand,Saint Lucy-sur-Mer,El Salvador,46-60,PME,2024-02-08,Google Search,0
CUST_267,Emmanuel Valentin de Marty,Vallée-les-Bains,Algérie,18-25,Freelance,2024-05-24,Instagram,0
CUST_268,Philippe Gérard,Saint Michelle,Suède,46-60,PME,2024-05-17,LinkedIn,1
CUST_269,Étienne Bernier,Marin,Bhoutan,26-35,Freelance,2024-11-09,Instagram,1
CUST_270,Olivie Le Gall de Verdier,Guillot-la-Forêt,Espagne,26-35,Startup,2024-07-30,LinkedIn,1
CUST_271,Émilie de la Roux,Hardy,Koweit,46-60,Freelance,2024-02-11,Google Search,0
CUST_272,Bernard Antoine,Martineau-sur-Mer,Taiwan,46-60,Freelance,2024-03-28,Instagram,1
CUST_273,Pauline Mahe,Sanchez,Bolivie,18-25,Freelance,2024-06-24,LinkedIn,0
CUST_274,Stéphane de la Michel,Guillon,Gabon,18-25,Freelance,2025-02-19,Google Search,0
CUST_275,Henri Clément,Giraud,Angola,26-35,Startup,2024-07-24,Google Search,1
CUST_276,Manon Delattre-Berger,Grondin,Martinique,46-60,Freelance,2024-03-08,Google Search,0
CUST_277,Chantal Lebreton,Gautiernec,Saint Vincent et les Grenadines,36-45,Startup,2024-12-01,Google Search,0
CUST_278,Marcel Normand,Grenier,Gambie,36-45,Startup,2025-01-16,Partnership,1
CUST_279,Susan de la Dumas,Saint Thierry,Nepal,18-25,PME,2025-03-28,Google Search,0
CUST_280,Augustin Carre de la Boutin,Sainte Philippeboeuf,Liechtenstein,36-45,Freelance,2024-01-25,Partnership,0
CUST_281,Aimée Dupont,Laporteboeuf,Svalbard et Jan Mayen (Îles),36-45,Freelance,2024-10-07,Google Search,0
CUST_282,Patrick Thibault,Lelièvre,Singapour,36-45,PME,2024-04-05,Referral,1
CUST_283,Alexandre Maillot,Bruneaudan,Îles Mineures Éloignées des États-Unis,18-25,PME,2024-07-14,Google Search,0
CUST_284,Patrick-Gilles Torres,Saint Xavier-sur-Mer,Vanuatu,18-25,Enterprise,2025-05-30,Partnership,0
CUST_285,Franck Moreno,Gallet,La Barbad,26-35,PME,2024-12-24,Google Search,1
CUST_286,Nathalie-Anne Brun,Saint Patricknec,Suède,26-35,PME,2024-04-30,LinkedIn,0
CUST_287,Théophile Renaud,Guillon,Suisse,46-60,PME,2025-06-28,LinkedIn,1
CUST_288,Timothée Diallo,Fouquet-sur-Launay,Tokelau,26-35,PME,2024-09-20,Google Search,1
CUST_289,Isaac Gallet,Lainedan,Saint-Kitts et Nevis,36-45,Agency,2024-01-03,Google Search,1
CUST_290,Noémi Caron,Roger-sur-Jacquet,Lettonie,36-45,Freelance,2024-04-18,LinkedIn,0
CUST_291,Margaux Morel de Garcia,Sainte ClaireVille,Andorre,46-60,Freelance,2024-10-04,Instagram,1
CUST_292,Timothée de la Alves,Lacroix,Îles Mineures Éloignées des États-Unis,36-45,Freelance,2025-06-16,LinkedIn,0
CUST_293,Simone-Véronique Barbe,Potier,Égypte,26-35,Freelance,2024-07-21,Google Search,0
CUST_294,Philippine Nicolas,Brunet-sur-Mer,Polynésie française,46-60,PME,2024-08-02,LinkedIn,1
CUST_295,Claudine Perrier-Descamps,Marie,Slovénie,46-60,Startup,2024-02-28,Google Search,0
CUST_296,Denis-Étienne Lambert,Sainte Pierre,Libéria,26-35,Startup,2024-02-26,Google Search,1
CUST_297,Rémy Brun,Fernandezdan,Norvège,26-35,Freelance,2025-06-08,Google Search,1
CUST_298,Claudine Gallet-Boucher,Gilbert,Bahrain,18-25,Enterprise,2024-06-13,Google Search,1
CUST_299,Alex-Susan Jacquot,Fabre,Cuba,46-60,Freelance,2024-09-16,LinkedIn,0
CUST_300,Odette Laurent,Weber-sur-Mer,France,26-35,Startup,2024-03-09,Google Search,1
CUST_301,Anaïs David,BourgeoisBourg,Mariannes du Nord (Îles),46-60,PME,2024-02-18,Referral,0
CUST_302,Eugène Gallet,Leclercqdan,Angola,46-60,PME,2024-07-17,LinkedIn,0
CUST_303,Margaux Noël,Sainte Éléonore,Kirghizistan,18-25,Startup,2024-05-01,LinkedIn,1
CUST_304,Roland Parent-Duhamel,Boyer,Malte,26-35,Startup,2024-01-19,Partnership,1
CUST_305,Andrée Pottier,Hubert,Émirats arabes unis,46-60,Startup,2024-08-06,LinkedIn,0
CUST_306,Joseph Gallet,RodriguezBourg,Falkland (Île),46-60,Enterprise,2024-04-21,LinkedIn,0
CUST_307,Benoît-Vincent Roux,Clément-la-Forêt,Biélorussie,36-45,Agency,2025-05-22,LinkedIn,0
CUST_308,Anastasie Moulin,Sainte Augustin,Canada,18-25,PME,2024-05-31,Google Search,0
CUST_309,Richard du Ferrand,Sainte Pauline,Côte d'Ivoire,46-60,Enterprise,2024-06-17,LinkedIn,0
CUST_310,René Verdier,Pascal,Montserrat,46-60,Freelance,2025-02-03,Instagram,1
CUST_311,Simone Lebreton,Dufour,Somalie,26-35,Freelance,2025-04-02,Instagram,1
CUST_312,Éric Delannoy,Schneider,Guinée-Bissau,36-45,Freelance,2024-02-11,Google Search,1
CUST_313,Suzanne Rodriguez,Martin,Kazakhstan,18-25,PME,2024-11-11,Google Search,0
CUST_314,Hélène Picard,Guillotboeuf,Canada,18-25,Enterprise,2024-04-04,Google Search,1
CUST_315,Pauline-Colette Monnier,Potier,Montserrat,46-60,PME,2024-03-02,Referral,0
CUST_316,Édouard du Leconte,Fischer,Marshall (Îles),46-60,PME,2025-03-25,LinkedIn,1
CUST_317,Adélaïde-Renée Peron,Robinboeuf,Montserrat,18-25,Startup,2024-06-18,Google Search,1
CUST_318,Marcel Bernier-Rousseau,Ferrand-la-Forêt,Bulgarie,18-25,Freelance,2024-07-29,Instagram,0
CUST_319,Alphonse du Pineau,Leblanc,Norvège,18-25,Freelance,2024-09-04,LinkedIn,0
CUST_320,Agnès Gaudin,Bertinnec,Kenya,18-25,Freelance,2024-03-05,LinkedIn,1
CUST_321,Frédérique Morel-Labbé,Pichon-sur-Labbé,Moldavie,46-60,Startup,2025-05-13,LinkedIn,1
CUST_322,Aurore Baudry-Lacombe,Sainte Bernadette,Seychelles,18-25,Enterprise,2024-07-06,Google Search,0
CUST_323,Tristan Le Germain,Chartier,Mexique,26-35,Startup,2024-09-10,Partnership,1
CUST_324,Corinne Robin,Guilbert,El Salvador,26-35,Enterprise,2025-01-27,LinkedIn,0
CUST_325,Louise François,Sauvage-sur-Lacroix,Singapour,36-45,PME,2025-05-28,LinkedIn,0
CUST_326,William Boulanger,Julienboeuf,Territoires français du sud,26-35,Startup,2024-10-15,Google Search,1
CUST_327,Sébastien Meunier,Lejeunedan,Guinée Equatoriale,36-45,Startup,2024-07-17,LinkedIn,1
CUST_328,Georges Garnier,Saint Laetitia-les-Bains,Haïti,46-60,Startup,2024-11-29,Google Search,1
CUST_329,Adrien Legrand-Delmas,Marion,Géorgie du Sud et Sandwich du Sud (Îles),26-35,PME,2024-06-08,Google Search,0
CUST_330,Jacques Gautier,Pierrenec,Slovaquie,26-35,Startup,2024-08-03,Instagram,0
CUST_331,Stéphane Lebrun,Saint Alfred,Azerbaïdjan,36-45,PME,2024-04-20,LinkedIn,0
CUST_332,Capucine Pascal,Fournier,Nouvelle Calédonie,46-60,Freelance,2024-07-28,LinkedIn,1
CUST_333,Étienne-André Dijoux,Raymonddan,Zaïre,46-60,PME,2024-01-15,Google Search,1
CUST_334,Dominique Turpin-Hebert,Lambert-la-Forêt,Luxembourg,46-60,Freelance,2024-12-12,LinkedIn,1
CUST_335,Françoise Hardy Le Samson,Weber,Guinée,36-45,Freelance,2024-04-13,TikTok,0
CUST_336,Émile Roger,Diallo,Micronésie (États fédérés de),36-45,Startup,2024-12-13,Event Walk-in,1
CUST_337,Denis Valentin,Godard-sur-Guillet,Nouvelle-Zélande,18-25,Freelance,2024-10-01,TikTok,0
CUST_338,Michèle Goncalves,Caron,Libéria,26-35,Freelance,2025-04-05,Google Search,1
CUST_339,Georges De Sousa,Roche,Vierges britanniques (Îles),26-35,Freelance,2024-04-30,LinkedIn,0
CUST_340,Jacqueline Goncalves,Sainte Victoirenec,Croatie,18-25,Enterprise,2024-05-22,Partnership,0
CUST_341,David Le Bouvet,Germain,Guadeloupe,36-45,Startup,2024-07-28,Partnership,0
CUST_342,Suzanne Guillot,MorinBourg,Guyane,26-35,Startup,2024-02-13,Google Search,1
CUST_343,Susan Maillot,Guichard,Bahamas,36-45,Freelance,2024-02-06,Partnership,1
CUST_344,Augustin de Diallo,Mailletnec,Royaume-Uni,26-35,PME,2025-03-09,Google Search,0
CUST_345,Aimée Carre,Leroynec,Russie,18-25,Enterprise,2025-03-25,LinkedIn,1
CUST_346,Céline Briand,Guérin,Mongolie,26-35,Agency,2024-01-26,Google Search,0
CUST_347,Martin Munoz de Ledoux,Renault,Cameroun,46-60,Freelance,2024-06-16,Google Search,0
CUST_348,Lucas-Paul Michaud,Leleu,Botswana,18-25,Freelance,2024-06-06,Google Search,0
CUST_349,Adrien Guyot-Maillard,Vallée-sur-Mer,Brésil,18-25,Freelance,2025-01-30,Instagram,0
CUST_350,Danielle Boucher,Alexandrenec,Inde,26-35,Startup,2024-10-02,Google Search,0
CUST_351,Madeleine Muller,Morel,Andorre,46-60,Startup,2024-10-23,LinkedIn,0
CUST_352,Philippe Henry-Rousset,Peltierdan,Afghanistan,26-35,Freelance,2025-05-08,Partnership,1
CUST_353,Henriette Briand-Jacques,Clément-sur-Mer,Estonie,36-45,Freelance,2025-03-03,TikTok,1
CUST_354,Luc-Arthur Barthelemy,Saint Julie,Norvège,26-35,PME,2024-05-18,Google Search,0
CUST_355,Marthe Guichard,Hubertdan,Territoires français du sud,18-25,PME,2025-06-15,LinkedIn,0
CUST_356,Guillaume Joseph,Perret-sur-Jacob,Falkland (Île),36-45,Freelance,2024-10-13,Google Search,1
CUST_357,Françoise Denis,Lebrun,Pologne,36-45,PME,2025-01-12,Google Search,1
CUST_358,Maryse Germain,Dupuis,Anguilla,26-35,Freelance,2025-01-25,Instagram,1
CUST_359,Guillaume Delmas de la Leclerc,Giraud-sur-Mer,Cocos (Îles),46-60,PME,2025-05-29,LinkedIn,1
CUST_360,Émilie Lagarde,Rousseau,Territoires français du sud,36-45,PME,2025-05-10,Google Search,0
CUST_361,Sébastien Petit,Sainte Lucdan,Chypre,18-25,PME,2024-09-29,Google Search,0
CUST_362,Franck-Victor Martineau,Moreno-sur-Bazin,Madagascar,26-35,PME,2025-03-19,LinkedIn,1
CUST_363,Jacques Faure,Giraud,Saint Pierre et Miquelon,26-35,Freelance,2024-05-07,LinkedIn,0
CUST_364,Hortense Dupré,Lenoir,Trinité et Tobago,26-35,Freelance,2024-10-21,Partnership,0
CUST_365,Pénélope Fernandes-Chauvet,Sainte Margaretboeuf,Norfolk (Îles),26-35,Startup,2025-05-12,TikTok,1
CUST_366,Gilbert Fischer,BlondelBourg,Tuvalu,26-35,Freelance,2024-07-26,Partnership,0
CUST_367,Marcel Bègue,Poirierboeuf,Benin,26-35,Freelance,2024-09-08,LinkedIn,0
CUST_368,Capucine Bertin,Lelièvre,Guinée,26-35,PME,2024-04-01,Google Search,1
CUST_369,Cécile Hoareau,Guichard,Liban,36-45,PME,2024-05-01,LinkedIn,1
CUST_370,Olivier Lambert,Bonneau,La Barbad,18-25,PME,2024-08-10,LinkedIn,1
CUST_371,Jules Pineau,Letellierboeuf,Mozambique,26-35,Freelance,2024-11-24,Instagram,0
CUST_372,Michelle de Hamon,Gillet,Islande,36-45,Freelance,2025-04-09,Referral,1
CUST_373,Claude Fontaine,Hervé,Yougoslavie,26-35,Startup,2024-12-04,LinkedIn,1
CUST_374,Marc Meunier-Hernandez,Saint Marine,Nouvelle-Zélande,18-25,Startup,2025-04-22,Google Search,1
CUST_375,Jules Morvan,Durand,Antigua et Barbuda,18-25,Freelance,2024-06-21,Partnership,1
CUST_376,Virginie-Amélie Guyon,Garcia,Espagne,36-45,Freelance,2024-03-21,Partnership,0
CUST_377,Victor Duhamel,Lombard,Polynésie française,18-25,PME,2024-02-14,LinkedIn,0
CUST_378,Inès Rey,Tanguy-les-Bains,Estonie,26-35,Freelance,2024-07-18,LinkedIn,0
CUST_379,David-Raymond Jacquet,Costadan,Croatie,26-35,Agency,2024-04-20,Partnership,1
CUST_380,Victor Gallet du Blondel,Delaunay,Tadjikistan,36-45,Freelance,2025-01-11,Instagram,1
CUST_381,Jean Aubry,Laurent,Heard et McDonald (Îles),36-45,Startup,2024-03-04,Partnership,1
CUST_382,Marthe Sauvage,Guyon,Bangladesh,26-35,Freelance,2024-03-23,LinkedIn,1
CUST_383,Audrey de Moreau,PascalBourg,Kenya,18-25,PME,2025-02-20,Instagram,0
CUST_384,Denise Gay,Lamydan,Slovaquie,26-35,Agency,2025-02-06,Partnership,0
CUST_385,Luc-Christophe Laurent,RenardVille,Arménie,18-25,Startup,2024-07-03,LinkedIn,0
CUST_386,Pauline Salmon,Laurent,Rép. Dém. du Congo,46-60,Startup,2024-03-04,LinkedIn,1
CUST_387,Nathalie Leroux de la Brunet,Collin,Tunisie,26-35,PME,2024-08-09,LinkedIn,1
CUST_388,Théodore Fleury,Sainte Sabineboeuf,Colombie,36-45,Startup,2025-03-23,Instagram,1
CUST_389,Monique Garcia,Lévêquenec,Îles Mineures Éloignées des États-Unis,18-25,Enterprise,2024-01-02,Google Search,0
CUST_390,Diane Leconte de la Philippe,Bonneau-sur-Briand,Cap Vert,46-60,Agency,2025-06-09,LinkedIn,1
CUST_391,Jérôme Cohen,Leleu,Luxembourg,26-35,Startup,2024-05-27,LinkedIn,1
CUST_392,Guy Vasseur,Leconte,Somalie,18-25,Startup,2025-02-03,Referral,1
CUST_393,Suzanne Perez du Charpentier,Sainte Alphonse,Pakistan,18-25,Enterprise,2024-10-01,LinkedIn,0
CUST_394,Pierre Maillard,Pascal,Trinité et Tobago,26-35,Startup,2025-01-05,LinkedIn,0
CUST_395,Nath Le Voisin,Ledoux,Algérie,18-25,Startup,2024-01-01,LinkedIn,0
CUST_396,Gabriel-Étienne Robin,Saint Josette-sur-Mer,Corée du Nord,36-45,Freelance,2025-04-14,LinkedIn,0
CUST_397,Catherine du Vidal,Chrétien-sur-Lévy,Vanuatu,46-60,Startup,2024-02-27,LinkedIn,0
CUST_398,Françoise Courtois du Bouchet,Sainte Laurent,Liban,18-25,Startup,2025-02-11,Google Search,0
CUST_399,Virginie Perrin,ChevallierBourg,Palau,18-25,Startup,2024-01-23,LinkedIn,0
CUST_400,David Raymond,SanchezVille,Bahamas,18-25,PME,2024-02-13,LinkedIn,1
CUST_401,Margaux Mary,Lefort,Liban,18-25,Enterprise,2024-09-24,Partnership,0
CUST_402,Auguste Boulanger,Bonninnec,Géorgie du Sud et Sandwich du Sud (Îles),46-60,Enterprise,2024-08-12,LinkedIn,1
CUST_403,Virginie Leclerc,Blanchet,São Tomé et Príncipe (Rép.),18-25,Enterprise,2024-01-28,LinkedIn,0
CUST_404,Nicolas Bonneau,Schmitt,Irak,26-35,Enterprise,2024-04-21,Instagram,1
CUST_405,Anaïs Hernandez,LenoirBourg,Namibie,18-25,Freelance,2025-04-03,Google Search,1
CUST_406,Aimé Lecomte,Sainte Joseph,Porto Rico,26-35,Startup,2025-05-03,Google Search,1
CUST_407,Dominique Lagarde-Dumas,Roche,Tonga,26-35,Freelance,2024-05-13,Instagram,1
CUST_408,Étienne Devaux,Garnierboeuf,Tokelau,36-45,Freelance,2024-12-14,LinkedIn,1
CUST_409,Édouard Leduc,Louis-sur-Barthelemy,Saint Vincent et les Grenadines,18-25,Freelance,2024-03-31,Instagram,1
CUST_410,Lucas Marty,Bigot,Myanmar,46-60,PME,2024-10-10,Google Search,0
CUST_411,Arnaude-Margot Pereira,Roussel,Mexique,46-60,PME,2025-06-01,Google Search,1
CUST_412,Marc du Fournier,Ledoux,Mozambique,26-35,Freelance,2024-01-20,Instagram,0
CUST_413,Benjamin Legendre de Jourdan,Sainte Alex-sur-Mer,Cocos (Îles),26-35,Startup,2024-02-26,LinkedIn,1
CUST_414,Zacharie Guyot de Lebrun,Saint Bernadette-sur-Mer,Géorgie du Sud et Sandwich du Sud (Îles),26-35,Startup,2024-07-23,LinkedIn,1
CUST_415,Yves Dubois du Techer,Sainte Nathalie-sur-Mer,Dominique,26-35,PME,2024-08-25,LinkedIn,0
CUST_416,Lucas Gros,Garcia,Sénégal,26-35,Startup,2024-02-16,LinkedIn,1
CUST_417,Noémi Gomes,Picarddan,Palau,18-25,Freelance,2025-06-28,Partnership,1
CUST_418,Jeannine Martel de la Potier,Traore-sur-Renault,Svalbard et Jan Mayen (Îles),36-45,PME,2025-01-07,Google Search,1
CUST_419,Dorothée Launay de Rodriguez,Saint William,Nicaragua,26-35,Agency,2025-01-30,Event Walk-in,1
CUST_420,Claudine Costa,Pagesdan,Rép. Dém. du Congo,18-25,Freelance,2024-06-02,LinkedIn,0
CUST_421,André Paris,Gaudin-sur-Pages,Afghanistan,36-45,Startup,2024-03-18,LinkedIn,0
CUST_422,Suzanne du Guillou,Sainte Michèle,Dominique,46-60,Freelance,2024-06-20,Referral,1
CUST_423,Eugène Teixeira,Gillet,Laos,36-45,PME,2025-04-20,Partnership,1
CUST_424,Audrey Humbert,Faure-sur-Mer,Venezuela,26-35,Enterprise,2025-01-20,LinkedIn,1
CUST_425,Franck-Gabriel Monnier,MartyBourg,Liechtenstein,26-35,Agency,2025-02-10,Referral,1
CUST_426,Geneviève Morel,Costa,Chine (Rép. pop.),18-25,Enterprise,2025-02-22,Google Search,0
CUST_427,Charlotte Renard,Saint Christelle-sur-Mer,Saint Vincent et les Grenadines,36-45,Enterprise,2025-06-18,Google Search,0
CUST_428,Hortense Lefèvre,Gallet,République tchèque,26-35,Enterprise,2025-02-10,Partnership,1
CUST_429,Thibaut Valentin,RousselBourg,Maurice,36-45,Freelance,2025-06-04,Google Search,0
CUST_430,Marc Riou,Dos SantosBourg,Norvège,26-35,PME,2024-07-20,LinkedIn,1
CUST_431,Jérôme Berger,Rocher,Tuvalu,26-35,Startup,2024-03-20,Google Search,0
CUST_432,Jean Perrot,Prévostnec,Vierges (Îles),46-60,Freelance,2024-11-16,Partnership,1
CUST_433,Rémy du Baudry,TurpinVille,Kiribati,36-45,Enterprise,2024-04-20,Partnership,1
CUST_434,Bertrand Ollivier-Pons,Leconte-sur-Mer,Chypre,26-35,Startup,2024-03-28,LinkedIn,0
CUST_435,François Le Fernandes,LeclercqBourg,Burkina Faso,46-60,Freelance,2024-04-02,Google Search,1
CUST_436,Marthe Guillaume,Ollivierboeuf,Porto Rico,36-45,Freelance,2024-09-14,LinkedIn,1
CUST_437,Bernard Morin,Blondel,Australie,26-35,Freelance,2025-03-27,Partnership,1
CUST_438,Marie Gros,LeducVille,Suisse,46-60,Freelance,2024-07-21,Partnership,0
CUST_439,Guy Laroche-Loiseau,Da Costa,Samoa,46-60,PME,2024-06-08,TikTok,0
CUST_440,Marine-Audrey Olivier,Bouvet,Algérie,26-35,Startup,2025-06-27,Google Search,0
CUST_441,Alphonse Muller-Guillot,Sainte Margaud,Thailande,46-60,Freelance,2024-12-01,LinkedIn,1
CUST_442,André Cousin-Bousquet,Saint Alex,Bhoutan,36-45,Startup,2025-03-26,Referral,0
CUST_443,Anastasie Diallo-Vincent,Saint AiméVille,Israël,18-25,Freelance,2024-04-19,Partnership,0
CUST_444,Colette Henry de Lenoir,Saint Sébastien,Pérou,46-60,Freelance,2025-04-14,Event Walk-in,1
CUST_445,Olivier Gomez,Sainte ZoéBourg,Suriname,36-45,Freelance,2025-03-21,Google Search,0
CUST_446,Margaud Mallet,Sainte Lucboeuf,Antarctique,46-60,Freelance,2025-03-24,Google Search,0
CUST_447,Joseph-Thibault Klein,Sainte Patrick,Heard et McDonald (Îles),46-60,Freelance,2024-08-31,LinkedIn,1
CUST_448,Luc Hamel,Gérard,Vatican (Etat du),18-25,Startup,2024-06-10,LinkedIn,0
CUST_449,Émile Lemaître,Bazin,Bermudes (Les),26-35,Freelance,2025-03-16,Google Search,0
CUST_450,Aurélie Peron,Faivrenec,Swaziland,46-60,Freelance,2024-01-02,Google Search,0
CUST_451,Louis Delahaye du Dupuis,Saint Diane,Hongrie,36-45,Startup,2025-02-22,Instagram,1
CUST_452,Alice Gilbert,Sainte Zacharie,Sainte Lucie,46-60,Freelance,2024-02-01,LinkedIn,1
CUST_453,Nathalie Jacquot,Lacroix,Kazakhstan,18-25,Freelance,2025-01-07,Partnership,0
CUST_454,Pénélope Camus de la Weber,BenardBourg,Saint-Marin (Rép. de),46-60,Freelance,2025-02-27,LinkedIn,1
CUST_455,Martine Lelièvre,Lefèvre-sur-Mer,Arabie saoudite,36-45,PME,2024-07-07,Instagram,0
CUST_456,Danielle Olivier,Bigot-la-Forêt,Ghana,46-60,Freelance,2025-06-16,TikTok,0
CUST_457,Marcelle Weiss,Menard-la-Forêt,Liechtenstein,46-60,Startup,2024-12-03,LinkedIn,0
CUST_458,Michèle Lemaire,MartinBourg,Sainte Lucie,36-45,Enterprise,2025-05-16,Google Search,0
CUST_459,Alfred Marchand,Saint Gérard,Cap Vert,26-35,Startup,2024-03-13,Google Search,1
CUST_460,Margaux Lefort,Sainte DanielVille,Luxembourg,18-25,Startup,2024-07-06,LinkedIn,0
CUST_461,Christiane Dumas,Saint Guy,Azerbaïdjan,36-45,Enterprise,2025-05-05,Referral,1
CUST_462,Mathilde Peltier-Thomas,Gautier,Bouvet (Îles),26-35,PME,2024-09-13,LinkedIn,0
CUST_463,René Lacombe,Gosselindan,Venezuela,46-60,Startup,2025-01-21,Google Search,0
CUST_464,Alain Pierre,Faivre,Autriche,46-60,Freelance,2024-06-13,LinkedIn,1
CUST_465,Camille Royer,Masson-les-Bains,Bosnie-Herzégovine,18-25,Enterprise,2024-02-28,Instagram,1
CUST_466,Philippine Faure,Guillou,Israël,26-35,Enterprise,2024-01-06,TikTok,0
CUST_467,Juliette Perrot,Prévost,Kenya,18-25,Startup,2024-12-02,LinkedIn,0
CUST_468,Véronique-Jeannine Costa,GirardVille,Danemark,36-45,Freelance,2025-01-23,Referral,0
CUST_469,Maryse Allain,Leduc,Belgique,36-45,PME,2025-01-04,LinkedIn,0
CUST_470,William Launay,Coste,Uruguay,36-45,Freelance,2024-01-07,Partnership,1
CUST_471,Daniel Bourdon,Delannoy,Cuba,26-35,Enterprise,2025-05-21,LinkedIn,0
CUST_472,René Martinez,Maillard,Maldives (Îles),36-45,PME,2024-06-15,Instagram,0
CUST_473,Auguste-Maurice Blin,Rocher,Bouvet (Îles),26-35,PME,2024-06-01,Instagram,1
CUST_474,Léon Dupré,Chauveau,Nicaragua,18-25,PME,2025-04-22,LinkedIn,1
CUST_475,Hélène Regnier,Chauveau,Irlande,18-25,Freelance,2024-05-10,Partnership,1
CUST_476,Bernadette Legros,Royboeuf,Biélorussie,46-60,Startup,2024-06-01,Google Search,0
CUST_477,Marc Monnier-Mahe,Reynaud-sur-Vaillant,Gambie,18-25,Enterprise,2024-09-11,Partnership,1
CUST_478,Odette Duhamel-Alexandre,Sainte Guillaume,Israël,18-25,Freelance,2024-06-10,LinkedIn,1
CUST_479,Amélie Rocher,Sainte RogerBourg,Biélorussie,36-45,Freelance,2024-03-08,LinkedIn,0
CUST_480,Astrid Leclerc,Marion-sur-Mer,El Salvador,46-60,Freelance,2024-09-20,LinkedIn,1
CUST_481,Sébastien-Roland Rémy,Lacroix,Grèce,36-45,Agency,2024-08-29,Google Search,1
CUST_482,Margot Duval,Sainte Manon,Islande,36-45,Freelance,2024-10-19,Instagram,0
CUST_483,Richard Perrin-Joseph,Pons-sur-De Oliveira,Cook (Îles),46-60,PME,2024-03-24,LinkedIn,0
CUST_484,Gilbert de la François,Renault,Cap Vert,18-25,Startup,2024-07-02,Referral,0
CUST_485,Bertrand-Gabriel Deschamps,SauvageBourg,Royaume-Uni,26-35,Enterprise,2024-07-22,Google Search,1
CUST_486,Laure Dumont,Sainte Théodore,Haïti,26-35,Enterprise,2024-01-20,LinkedIn,1
CUST_487,Inès Bonneau,Techer,Bahamas,26-35,PME,2024-02-26,Partnership,1
CUST_488,Paul Cordier,Saint Emmanuelle,Cayman (Îles),46-60,Freelance,2024-06-17,Partnership,0
CUST_489,Louis Guilbert,Saint Marcel-les-Bains,Zambie,26-35,PME,2025-05-08,Google Search,0
CUST_490,Louis Seguin,Léger,Hongrie,26-35,Startup,2024-12-24,LinkedIn,1
CUST_491,Benjamin Legrand,Sainte Sylvie,Tadjikistan,46-60,PME,2024-10-10,LinkedIn,0
CUST_492,Brigitte Allard,Bourdon,Burkina Faso,26-35,Startup,2025-03-27,Instagram,0
CUST_493,Zoé Chrétien,LangloisBourg,Géorgie,46-60,Freelance,2024-09-02,Partnership,1
CUST_494,Manon Dupré,Marques-les-Bains,Mauritanie,36-45,Startup,2025-01-24,Event Walk-in,0
CUST_495,Margaud Humbert-Bonnin,Benard,Grenade,18-25,Startup,2024-11-02,Partnership,0
CUST_496,Nicole Guillaume-Pages,Sainte Dominique,Égypte,46-60,Startup,2024-11-08,LinkedIn,0
CUST_497,Jeannine Martinez,Sainte Maggie,Nauru,46-60,PME,2024-09-06,Google Search,1
CUST_498,Rémy Nicolas,Saint Josette,Vatican (Etat du),36-45,Freelance,2024-01-23,LinkedIn,0
CUST_499,Audrey-Constance Caron,Bruneau-sur-Mer,Honduras,18-25,Freelance,2024-12-07,Google Search,0
CUST_500,Claude Lecoq,Lefort-sur-Leblanc,Finlande,46-60,Startup,2024-03-01,Google Search,1
CUST_501,Isaac Vincent-Labbé,Saint Eugène,Swaziland,46-60,Freelance,2025-06-12,LinkedIn,0
CUST_502,Raymond Lefebvre,Albert,Christmas (Île),36-45,Freelance,2025-02-27,LinkedIn,0
CUST_503,Marcelle Fernandez,Saint Anaïs,Arménie,26-35,Agency,2024-02-18,Google Search,1
CUST_504,Lorraine Lebreton,Hardy-la-Forêt,Algérie,18-25,Startup,2024-07-15,LinkedIn,0
CUST_505,Aurore-Lorraine Deschamps,Courtois,Guinée-Bissau,18-25,PME,2025-06-07,LinkedIn,0
CUST_506,Frédéric Dupuy-Lelièvre,Pires-les-Bains,Koweit,26-35,Freelance,2024-07-22,Google Search,0
CUST_507,Noémi Hoarau,Bouvier-sur-Antoine,Nigeria,36-45,PME,2025-06-22,LinkedIn,0
CUST_508,Bertrand de la Lebrun,BarthelemyVille,Zaïre,18-25,Freelance,2024-10-20,Google Search,1
