customer_id,customer_name,city,country,age_group,segment,signup_date,acquisition_channel,is_member
CUST_273,Cynthia Wilcox,New Marymouth,Belize,26-35,Créateur,2024-12-28,Instagram,1
CUST_274,John Watson,New Richard,Switzerland,18-25,Corporate,2024-01-20,Google Search,0
CUST_275,Kelly Miller,Markside,Estonia,36-45,Créateur,2025-03-15,Referral,1
CUST_276,Joseph Thompson,Ramostown,Hungary,46-60,Premium,2024-04-27,Google Search,0
CUST_277,Victoria Black,Port Michelle,Jersey,36-45,Régulier,2025-04-16,Partnership,1
CUST_278,Cathy Taylor,Port Michael,Latvia,18-25,Corporate,2024-04-18,TikTok,1
CUST_279,Diana Fernandez,Andersenchester,Czech Republic,46-60,Créateur,2024-03-21,Google Search,1
CUST_280,Julia Thompson,Port Stephen,Pakistan,36-45,Régulier,2024-12-07,Partnership,0
CUST_281,Ashley Raymond,West Barbaraside,Indonesia,18-25,Créateur,2024-04-26,Referral,0
CUST_282,Sierra Robertson,West Ericaview,Isle of Man,36-45,Premium,2024-05-31,TikTok,0
CUST_283,Colleen Dean,East Samanthafort,Guatemala,26-35,Premium,2024-07-21,TikTok,0
CUST_284,Melissa Lang DDS,Grantburgh,Seychelles,18-25,Régulier,2025-05-20,Google Search,1
CUST_285,Denise Lopez DDS,New Jordan,Ghana,36-45,Premium,2024-06-03,Google Search,0
CUST_286,Heather Baker,Richardfort,Paraguay,46-60,Corporate,2024-11-06,Partnership,1
CUST_287,Amy Larson,New Timothy,Singapore,18-25,Premium,2025-06-03,Instagram,1
CUST_288,Richard Giles,Hallville,Venezuela,46-60,Corporate,2024-02-08,Instagram,1
CUST_289,Matthew Williams,Port Ravenmouth,Turks and Caicos Islands,36-45,Découverte,2024-04-02,Referral,1
CUST_290,Deborah Ross,Aaronview,French Polynesia,46-60,Créateur,2024-02-12,Google Search,0
CUST_291,Michael Pacheco,Gonzalesview,San Marino,36-45,Créateur,2025-05-02,Referral,0
CUST_292,Charles Black,Lake Williamton,Jamaica,18-25,Corporate,2024-04-15,Partnership,1
CUST_293,Raymond Burnett,Ambermouth,Comoros,18-25,Créateur,2024-06-25,Instagram,0
CUST_294,Jennifer Johnson,East John,North Macedonia,46-60,Corporate,2025-06-20,Referral,0
CUST_295,Logan Sanchez,Shieldschester,Ireland,36-45,Premium,2024-10-16,Google Search,1
CUST_296,Robert Smith,Richardsonview,Tanzania,36-45,Créateur,2024-02-23,Partnership,1
CUST_297,Andrew Wilson,Johnsonland,Jordan,18-25,Premium,2024-04-06,Referral,1
CUST_298,Jeremy Nguyen,Lake Deborah,Morocco,36-45,Premium,2024-06-02,LinkedIn,0
CUST_299,Carol Edwards,South Hailey,United Kingdom,26-35,Premium,2024-11-13,Event Walk-in,1
CUST_300,Amanda Williams,Alexanderfurt,Eritrea,26-35,Créateur,2024-03-27,LinkedIn,1
CUST_301,Jason Clark,Port Catherine,Papua New Guinea,36-45,Régulier,2025-06-23,Instagram,1
CUST_302,Lance Rodriguez,Lake Danielton,Sao Tome and Principe,36-45,Découverte,2025-01-06,LinkedIn,0
CUST_303,Sarah Perez,Martinfort,Uzbekistan,26-35,Premium,2025-05-12,TikTok,0
CUST_304,Timothy Williams,Lake Sylvia,Liechtenstein,26-35,Régulier,2024-03-20,LinkedIn,0
CUST_305,Amy Burns,Port Jeremiah,Togo,18-25,Premium,2024-05-14,Referral,1
CUST_306,Andrew Andrews,North Karen,Senegal,26-35,Régulier,2024-07-04,Partnership,0
CUST_307,Zachary White,Lake Anthony,Australia,46-60,Découverte,2025-02-24,LinkedIn,0
CUST_308,Brandon Allen,Noblebury,Bangladesh,46-60,Créateur,2024-10-18,Partnership,1
CUST_309,Kristin Hall,North Angelachester,Zimbabwe,26-35,Créateur,2024-09-01,LinkedIn,1
CUST_310,Katie Richards,East Karenmouth,Vanuatu,26-35,Premium,2025-03-27,Google Search,1
CUST_311,Robert Middleton DVM,New Tammy,Bahrain,46-60,Créateur,2025-06-24,Google Search,0
CUST_312,Yolanda Smith,Port Sherrytown,Fiji,26-35,Créateur,2024-05-21,Partnership,1
CUST_313,Kyle Green,Carterberg,Isle of Man,18-25,Corporate,2025-01-15,Referral,0
CUST_314,Rachel Larson,Leeville,Swaziland,18-25,Premium,2024-03-26,Partnership,0
CUST_315,Courtney Davidson,West Jamesmouth,Costa Rica,36-45,Corporate,2025-06-09,TikTok,1
CUST_316,Elizabeth Clark,Lake Christopherhaven,Lesotho,18-25,Régulier,2025-04-06,LinkedIn,0
CUST_317,Travis Powers,Kevinville,Slovenia,46-60,Découverte,2025-02-09,Referral,1
CUST_318,Crystal Jones,Lisaville,Norway,26-35,Corporate,2024-03-24,LinkedIn,0
CUST_319,Sandra Brooks,Harrisonhaven,Congo,18-25,Premium,2024-04-11,Partnership,1
CUST_320,Anthony Huang,Stephenville,Malaysia,26-35,Régulier,2024-02-09,LinkedIn,1
CUST_321,Victoria Hernandez,Grahammouth,Turkey,26-35,Corporate,2025-04-04,Referral,0
CUST_322,Randy Rivera,Lake Teresafurt,South Africa,18-25,Découverte,2024-09-19,TikTok,0
CUST_323,Victor Stein,Port Sierrafort,Lesotho,46-60,Découverte,2024-10-22,TikTok,1
CUST_324,Benjamin Roth,Lake Ashleyfort,India,18-25,Découverte,2024-09-01,Google Search,1
CUST_325,Stephanie Wells,Port Dustin,China,18-25,Découverte,2025-05-26,Referral,0
CUST_326,George Pham,North Mike,Fiji,26-35,Régulier,2024-10-25,Google Search,0
CUST_327,Juan Carr,Estesbury,Micronesia,36-45,Régulier,2025-03-02,TikTok,0
CUST_328,Lauren Collins,North Kevinfurt,Andorra,36-45,Découverte,2025-06-22,Referral,0
CUST_329,Shawn Gonzalez,New Curtis,Georgia,46-60,Corporate,2024-02-14,Event Walk-in,1
CUST_330,Kevin Marshall,Port Robert,Senegal,36-45,Premium,2024-01-17,LinkedIn,0
CUST_331,Heather Johnson,Port Geraldshire,Cuba,36-45,Régulier,2024-04-16,Partnership,1
CUST_332,Amy Bates,Lake Lisa,Iraq,26-35,Découverte,2024-12-26,Referral,1
CUST_333,Peter Smith,Braytown,Sudan,26-35,Corporate,2025-05-05,Event Walk-in,0
CUST_334,Alexa Hernandez,Joseberg,Swaziland,26-35,Découverte,2025-04-13,Instagram,1
CUST_335,Robert Lawson,Kimberlymouth,China,26-35,Découverte,2024-07-23,Instagram,1
CUST_336,Amy Fernandez,North Kevin,Kuwait,36-45,Créateur,2025-02-11,Partnership,1
CUST_337,Samantha Jones,West Nathaniel,Yemen,36-45,Découverte,2024-07-14,LinkedIn,1
CUST_338,Erin Koch,New Kathryn,Finland,18-25,Premium,2024-10-06,Instagram,1
CUST_339,Robert Brooks,Rachelfort,Slovakia (Slovak Republic),46-60,Corporate,2025-03-26,Google Search,1
CUST_340,William Parker,Port Margaret,Netherlands Antilles,26-35,Corporate,2025-05-24,LinkedIn,1
CUST_341,Sandra Rodriguez,Andreashire,British Indian Ocean Territory (Chagos Archipelago),18-25,Corporate,2024-03-21,Google Search,0
CUST_342,Johnathan Contreras,Tuckermouth,Mauritius,36-45,Premium,2024-04-15,Instagram,1
CUST_343,Christine Murphy,Phillipsside,Indonesia,36-45,Premium,2025-04-01,Referral,1
CUST_344,Michael Jones,Lake Becky,Norfolk Island,26-35,Corporate,2024-12-25,Google Search,0
CUST_345,Regina Moore,Port Kristenside,Swaziland,36-45,Créateur,2025-03-21,LinkedIn,0
CUST_346,Diana Henson,Milesstad,French Southern Territories,18-25,Corporate,2025-01-07,Referral,0
CUST_347,Catherine Adams,Port Judyshire,Libyan Arab Jamahiriya,18-25,Régulier,2025-03-24,Instagram,0
CUST_348,Melissa Gamble,Brycebury,United States of America,18-25,Régulier,2025-01-10,LinkedIn,1
CUST_349,Brittany Lawson,New Shane,Turkmenistan,18-25,Créateur,2024-06-06,Event Walk-in,1
CUST_350,Jessica Palmer,Williamschester,Lesotho,36-45,Premium,2025-03-30,Partnership,0
CUST_351,Yvonne Boyd,Lopezburgh,Seychelles,26-35,Créateur,2025-01-10,Google Search,1
CUST_352,Andrea Miller,South Allen,Liechtenstein,36-45,Régulier,2024-04-26,Instagram,0
CUST_353,Nancy Rogers,New Jenniferville,Netherlands,46-60,Créateur,2025-01-31,Referral,0
CUST_354,William Malone,Lisafurt,Aruba,36-45,Premium,2025-04-01,TikTok,1
CUST_355,Nicholas Rogers,Port Lauratown,Cameroon,46-60,Régulier,2024-05-05,TikTok,0
CUST_356,Andrew Santos,North Michaeltown,Saint Martin,46-60,Régulier,2025-03-31,Instagram,1
CUST_357,David Goodwin,Joshuaside,Switzerland,36-45,Découverte,2024-10-24,LinkedIn,0
CUST_358,Cody Olson,Rogerston,Pakistan,26-35,Premium,2025-06-04,TikTok,0
CUST_359,Frank Bridges,Port Tammy,Solomon Islands,26-35,Régulier,2024-08-30,Partnership,1
CUST_360,Sherry Stafford,East Ericview,France,18-25,Premium,2025-01-12,Google Search,0
CUST_361,Christopher Mclaughlin,Ramoschester,Peru,18-25,Découverte,2024-11-12,Google Search,1
CUST_362,Danny Torres,South Brenda,Jamaica,46-60,Corporate,2024-03-16,TikTok,1
CUST_363,Justin Serrano,South Hollymouth,Kuwait,18-25,Corporate,2025-04-22,Event Walk-in,1
CUST_364,James Johnson,Port Carolyn,Reunion,26-35,Créateur,2024-07-05,Partnership,0
CUST_365,Joseph Bryant,Wilsonberg,Yemen,46-60,Créateur,2024-02-26,Partnership,0
CUST_366,James Wiggins,Lake Ian,Saint Kitts and Nevis,26-35,Premium,2024-06-17,TikTok,1
CUST_367,Brett Henderson,Franciscofort,Poland,26-35,Premium,2025-06-15,LinkedIn,0
CUST_368,Timothy Thomas,South Zacharyburgh,Brazil,36-45,Régulier,2024-10-08,TikTok,1
CUST_369,Stephen Roman,Williamborough,Mali,18-25,Créateur,2024-06-21,Referral,0
CUST_370,Brandon Fry DVM,West Danny,Finland,26-35,Créateur,2024-12-11,Partnership,0
CUST_371,Frederick Brown,East Patricia,San Marino,18-25,Découverte,2024-02-16,Event Walk-in,1
CUST_372,Julie Cruz,Austinton,United Arab Emirates,26-35,Créateur,2025-03-02,Referral,0
CUST_373,Cheryl Castillo,New Julie,North Macedonia,46-60,Créateur,2024-10-23,Event Walk-in,1
CUST_374,Samantha Perez,Lake Stephenside,Russian Federation,46-60,Régulier,2025-02-19,LinkedIn,1
CUST_375,Jessica Barnes,Amyville,France,18-25,Découverte,2024-06-10,Google Search,1
CUST_376,Susan Buckley,Gonzalesfort,Korea,46-60,Corporate,2024-07-27,LinkedIn,0
CUST_377,Manuel Raymond,Riveraborough,Bermuda,36-45,Premium,2024-12-19,Google Search,0
CUST_378,Aaron Mcguire,Lake Phillipside,Georgia,36-45,Créateur,2024-04-18,LinkedIn,0
CUST_379,Sara Rivera,South Larryport,Cambodia,46-60,Découverte,2024-09-30,Google Search,0
CUST_380,Christopher Lee,Port Shawn,Nepal,26-35,Découverte,2024-02-21,LinkedIn,1
CUST_381,Eric Mckenzie,Hendrixstad,Palestinian Territory,46-60,Régulier,2024-06-12,Partnership,1
CUST_382,Kaitlin Mcgrath MD,Lake Justintown,Haiti,36-45,Régulier,2024-06-12,Google Search,1
CUST_383,Ashley Mack,Lake Brian,Macao,46-60,Premium,2025-05-24,Instagram,0
CUST_384,Dr. Sarah Fields,South Billyland,Puerto Rico,46-60,Créateur,2025-04-13,TikTok,0
CUST_385,Joseph Lewis,South Marcusport,Cameroon,36-45,Découverte,2024-02-21,LinkedIn,1
CUST_386,Crystal Alvarado,South Brian,Lebanon,46-60,Premium,2024-01-09,Partnership,0
CUST_387,Thomas Thomas,Allisonshire,Sierra Leone,46-60,Régulier,2024-09-27,Event Walk-in,1
CUST_388,Andre Garcia,Hopkinsfort,Estonia,46-60,Premium,2024-02-16,Google Search,0
CUST_389,Hailey Smith,Cooleyland,Bulgaria,26-35,Premium,2024-10-22,Instagram,1
CUST_390,Austin Herrera,South Edwardview,Kazakhstan,46-60,Créateur,2024-10-13,Partnership,0
CUST_391,Destiny Maldonado,Lake Anthonyland,Antarctica (the territory South of 60 deg S),26-35,Découverte,2025-02-07,LinkedIn,1
CUST_392,Amber Price,Michaelstad,Hungary,36-45,Régulier,2024-07-22,Referral,1
CUST_393,Jeremy Davis,North Cynthia,Samoa,18-25,Découverte,2024-02-09,TikTok,1
CUST_394,Angel Orr,Davismouth,Armenia,46-60,Créateur,2025-04-12,TikTok,0
CUST_395,Denise Miller,South Tammyberg,Yemen,36-45,Créateur,2024-11-22,TikTok,1
CUST_396,Cynthia Anderson,Bakerfort,Martinique,36-45,Créateur,2024-12-10,Referral,1
CUST_397,Joan Glenn,South Rebecca,Cyprus,36-45,Corporate,2024-01-18,LinkedIn,1
CUST_398,Kelly Randall,Jacksonland,Hong Kong,18-25,Corporate,2024-11-11,Partnership,0
CUST_399,Kevin Nichols,Lake Danielmouth,Cambodia,46-60,Premium,2024-08-21,Event Walk-in,0
CUST_400,Anita Richardson,Williamstad,Liechtenstein,46-60,Régulier,2025-06-20,Event Walk-in,1
CUST_401,Jennifer Washington,Hoffmanfurt,Liberia,26-35,Régulier,2024-02-02,Referral,0
CUST_402,Oscar Brennan,Edwardsburgh,Guinea-Bissau,26-35,Découverte,2025-03-27,LinkedIn,1
CUST_403,Jerome Hoffman,South Christopher,Lithuania,26-35,Corporate,2024-07-27,Google Search,1
CUST_404,Amanda Lee,Williamschester,Luxembourg,18-25,Régulier,2025-06-15,TikTok,1
CUST_405,Susan Kane,East Jose,Sudan,46-60,Créateur,2025-01-20,LinkedIn,0
CUST_406,Sharon Moody,West Edward,Saint Lucia,46-60,Créateur,2024-12-16,Referral,1
CUST_407,Jennifer Rodriguez,East Nicoleshire,Somalia,36-45,Créateur,2025-05-10,TikTok,0
CUST_408,Cory Ferguson,Brandonside,Nigeria,36-45,Créateur,2024-11-01,TikTok,1
CUST_409,Ashley Jackson,Elizabethville,Turkey,36-45,Régulier,2025-05-15,LinkedIn,1
CUST_410,David Buckley,South Alexander,Iran,36-45,Créateur,2024-10-07,LinkedIn,0
CUST_411,Gary Weaver,Kristinview,Cyprus,46-60,Corporate,2024-12-19,Partnership,0
CUST_412,Sydney Nixon,Rodriguezside,Libyan Arab Jamahiriya,36-45,Découverte,2024-10-21,Event Walk-in,0
CUST_413,James Allison,Lewiston,Korea,36-45,Corporate,2024-09-19,Event Walk-in,1
CUST_414,Lisa Doyle,Denisemouth,Bahrain,26-35,Régulier,2024-10-04,Referral,1
CUST_415,Joseph Crawford,Williamsborough,Faroe Islands,26-35,Découverte,2024-09-02,TikTok,0
CUST_416,Daniel Fox,South Robin,Iraq,26-35,Régulier,2024-02-23,Instagram,1
CUST_417,Karen Chase,Port Angela,Netherlands Antilles,36-45,Corporate,2024-04-12,Event Walk-in,0
CUST_418,Betty Dillon,Michaelhaven,Greenland,18-25,Créateur,2024-06-10,Google Search,1
CUST_419,Christopher Barker,South Brian,Anguilla,46-60,Régulier,2024-10-21,LinkedIn,1
CUST_420,Charles Ponce,South Valerie,Myanmar,18-25,Découverte,2024-08-25,Referral,0
CUST_421,Kyle Lloyd,Smithland,Kuwait,26-35,Corporate,2024-06-29,Instagram,1
CUST_422,John Oliver,East James,Cocos (Keeling) Islands,46-60,Régulier,2024-10-23,Instagram,0
CUST_423,Casey Lopez,South Joyceton,Isle of Man,36-45,Créateur,2024-04-19,LinkedIn,1
CUST_424,Alexander Sloan,Lake Amanda,Paraguay,46-60,Créateur,2025-06-20,Google Search,0
CUST_425,Jeremy Cook,East Christopher,Nepal,46-60,Premium,2024-07-16,Partnership,0
CUST_426,Maria Garrett,Kellyburgh,Equatorial Guinea,36-45,Régulier,2025-04-14,Event Walk-in,1
CUST_427,Joseph Lane,New Coreyport,Sri Lanka,26-35,Découverte,2024-12-11,Partnership,1
CUST_428,Michelle Jenkins,Christopherstad,Zimbabwe,26-35,Régulier,2025-02-19,Partnership,1
CUST_429,Felicia Silva,North Daleport,Netherlands Antilles,36-45,Découverte,2025-02-14,Event Walk-in,0
CUST_430,Amanda Gonzales,East Jenniferton,Niue,26-35,Régulier,2025-05-03,LinkedIn,0
CUST_431,Jesse Williams,East Julieland,Antarctica (the territory South of 60 deg S),18-25,Premium,2025-01-27,TikTok,1
CUST_432,Chase Gillespie,New Christine,Solomon Islands,36-45,Premium,2024-11-05,Referral,0
CUST_433,Albert Cabrera,Craigmouth,Bouvet Island (Bouvetoya),36-45,Premium,2024-08-29,Instagram,0
CUST_434,Michelle Rowe,New Eddie,Saint Martin,46-60,Premium,2024-06-12,Google Search,1
CUST_435,Matthew Smith,West Kristineberg,Burkina Faso,18-25,Premium,2025-01-11,Referral,0
CUST_436,Jennifer Holmes,Sawyerstad,Sri Lanka,26-35,Régulier,2025-05-04,TikTok,1
CUST_437,Christy Ryan,Mooretown,Cambodia,36-45,Corporate,2025-04-27,Partnership,0
CUST_438,Mrs. Janet Hinton,Bonnieburgh,Brazil,26-35,Créateur,2024-03-24,Referral,1
CUST_439,Sean Richard,New Brandonbury,Niue,36-45,Découverte,2024-04-24,Instagram,0
CUST_440,Mark Valencia,Sarahmouth,Peru,26-35,Régulier,2024-12-01,Partnership,1
CUST_441,Rachel Freeman,Lake Cheryl,Barbados,18-25,Régulier,2025-05-15,Instagram,1
CUST_442,Joshua Collins,South Aprilhaven,Antarctica (the territory South of 60 deg S),18-25,Corporate,2024-05-15,Referral,1
CUST_443,Jose Russell,Griffithborough,China,46-60,Créateur,2024-02-29,Referral,1
CUST_444,Amy Gregory,North David,Venezuela,36-45,Découverte,2025-02-09,LinkedIn,0
CUST_445,Anna Wright,Lake Megan,Canada,26-35,Créateur,2024-03-15,Instagram,1
CUST_446,Jessica Mack DVM,West Luisburgh,Bolivia,36-45,Découverte,2024-03-02,Instagram,1
CUST_447,Erica Cooper,Lake Jonathan,Myanmar,18-25,Premium,2025-02-22,TikTok,0
CUST_448,David Webster,North Samanthaburgh,Tunisia,46-60,Premium,2025-01-26,Google Search,1
CUST_449,Bruce Walter,Lake Gabriela,Peru,46-60,Découverte,2024-05-16,Event Walk-in,1
CUST_450,Heidi Williams,Antonioberg,Tonga,18-25,Régulier,2025-02-06,Referral,0
CUST_451,Robert Williams,Melanieberg,Mayotte,26-35,Découverte,2024-01-24,LinkedIn,1
CUST_452,Kelly Martin,Sarahtown,Syrian Arab Republic,46-60,Créateur,2025-01-23,Partnership,0
CUST_453,Kimberly Harris,Mirandastad,Kyrgyz Republic,26-35,Corporate,2024-12-20,TikTok,1
CUST_454,Chris Rowe,Aguilartown,Pitcairn Islands,26-35,Découverte,2024-02-02,Partnership,1
CUST_455,Douglas Brooks,Olsonstad,Latvia,18-25,Régulier,2024-07-30,Instagram,0
CUST_456,Michelle Hartman,Adamshire,Seychelles,18-25,Corporate,2024-02-19,TikTok,0
CUST_457,Stephanie Ross,Torresmouth,Georgia,46-60,Corporate,2024-08-27,Referral,0
CUST_458,Tracy Young,East Justinstad,Guinea,18-25,Régulier,2025-05-30,LinkedIn,0
CUST_459,Kelly Ramos,Jacquelinebury,Korea,36-45,Créateur,2024-11-24,TikTok,1
CUST_460,Michael Martin,Nicoletown,Nigeria,26-35,Créateur,2024-08-14,Google Search,1
CUST_461,Paul Stanley,Steveview,Russian Federation,36-45,Découverte,2024-06-28,Event Walk-in,1
CUST_462,Charles Collier,Watkinsfort,Germany,46-60,Découverte,2024-12-18,Event Walk-in,1
CUST_463,Courtney Thompson,South Jessica,Canada,36-45,Corporate,2025-02-22,TikTok,1
CUST_464,William Zimmerman,Lewisport,United Arab Emirates,46-60,Régulier,2025-04-29,TikTok,0
CUST_465,Jennifer Whitney,Kaitlynton,Czech Republic,36-45,Régulier,2025-04-19,Instagram,1
CUST_466,Wendy Gonzalez,Carterside,Barbados,46-60,Créateur,2025-06-26,TikTok,1
CUST_467,Ariel Sullivan,South Seantown,Brazil,26-35,Premium,2024-07-27,LinkedIn,0
CUST_468,Jo Rush,Lake Joel,Belize,46-60,Premium,2024-04-04,Referral,0
CUST_469,Stephen Parker,Blairshire,Holy See (Vatican City State),18-25,Premium,2025-01-21,Event Walk-in,0
CUST_470,Jessica Williams,Martinezstad,Central African Republic,18-25,Régulier,2024-08-10,Google Search,0
CUST_471,Allison Dean,Moralesmouth,Greenland,36-45,Premium,2024-01-16,TikTok,0
CUST_472,Sonya Reyes,Pierceshire,French Polynesia,18-25,Corporate,2024-09-05,Event Walk-in,0
CUST_473,Matthew Jackson,North Donna,Croatia,46-60,Régulier,2024-11-25,Partnership,1
CUST_474,Joseph Serrano,Zacharytown,Tuvalu,46-60,Corporate,2025-06-30,Event Walk-in,1
CUST_475,Bryan Eaton,Lake Jeffreyside,New Caledonia,36-45,Premium,2025-01-03,Referral,1
CUST_476,Chloe Henry,New Valerieport,Taiwan,46-60,Découverte,2025-04-25,Partnership,1
CUST_477,Edward Trujillo,Jessicaland,Syrian Arab Republic,26-35,Premium,2024-11-16,Google Search,0
CUST_478,Brianna Wright,Jacobborough,Slovakia (Slovak Republic),26-35,Régulier,2024-01-17,LinkedIn,1
CUST_479,Denise Smith,North Patricia,Cape Verde,36-45,Régulier,2024-07-19,LinkedIn,0
CUST_480,Michelle Harper,Lake Michaelport,Guernsey,46-60,Créateur,2024-09-08,Google Search,1
CUST_481,Derek Brown,South Alvinmouth,El Salvador,36-45,Corporate,2025-05-17,Google Search,0
CUST_482,Joan Lane,Garciaport,Bahamas,36-45,Régulier,2024-05-23,Event Walk-in,1
CUST_483,Scott Gentry,Scottfurt,Australia,26-35,Créateur,2024-03-01,Referral,0
CUST_484,Mark Ellis,Lake Spencerstad,Austria,18-25,Découverte,2024-01-07,Google Search,0
CUST_485,Darren Carter Jr.,Lake Dawnport,Paraguay,26-35,Découverte,2024-06-03,Instagram,0
CUST_486,Nancy Turner,New Amandaport,Burkina Faso,46-60,Premium,2024-03-02,Referral,1
CUST_487,Jessica Patrick,West Daniel,New Zealand,46-60,Découverte,2024-01-07,Referral,1
CUST_488,Anthony Perez,South Johnland,Kazakhstan,18-25,Découverte,2025-06-26,Event Walk-in,1
CUST_489,Christopher Perez,North Tonya,Bahrain,36-45,Découverte,2025-05-29,Partnership,1
CUST_490,Timothy Erickson,Chelseaborough,United Kingdom,26-35,Découverte,2024-04-08,Referral,0
CUST_491,Joseph Doyle,Port Jeffton,Qatar,26-35,Régulier,2025-06-23,LinkedIn,1
CUST_492,Mr. Eric Howell,Jacquelineshire,Togo,36-45,Corporate,2024-03-21,LinkedIn,1
CUST_493,Deborah Whitehead,Jonland,Kiribati,46-60,Créateur,2024-09-06,Event Walk-in,0
CUST_494,Travis Wade,West Sarahside,Kazakhstan,36-45,Découverte,2024-02-02,Instagram,1
CUST_495,Peter Molina,Chadport,Fiji,46-60,Corporate,2025-05-02,Instagram,0
CUST_496,Angelica Spencer,Hallbury,New Caledonia,26-35,Découverte,2025-05-26,Partnership,1
CUST_497,Brittany Clark,Phillipsstad,Guinea,36-45,Créateur,2024-04-07,Referral,0
CUST_498,Alicia Jacobs,Josephmouth,Saint Helena,26-35,Régulier,2025-05-01,LinkedIn,0
CUST_499,Erin Salinas,North Keithshire,Papua New Guinea,18-25,Premium,2024-02-03,TikTok,1
CUST_500,Brian Yu,Robinport,Jamaica,18-25,Régulier,2024-05-27,Partnership,1
CUST_501,George Peters,Lake John,India,18-25,Premium,2024-06-15,Referral,0
CUST_502,Erin Hunt,Cooperville,Grenada,46-60,Créateur,2024-12-05,Google Search,0
CUST_503,Jessica Rowe,Andersonmouth,Saint Kitts and Nevis,18-25,Créateur,2024-12-20,Instagram,0
CUST_504,Brendan Smith,Robertsonburgh,Czech Republic,46-60,Régulier,2024-03-18,LinkedIn,1
CUST_505,Michael Barker,Kristamouth,Solomon Islands,36-45,Découverte,2024-10-06,Partnership,1
CUST_506,Christopher Rodgers,East Louis,Azerbaijan,46-60,Régulier,2024-12-30,Referral,1
CUST_507,Kelly Cooper,Michaelburgh,New Caledonia,46-60,Régulier,2025-01-24,Instagram,1
CUST_508,Jessica Ayers,Port Davidland,Tanzania,26-35,Découverte,2024-03-25,LinkedIn,0
CUST_509,William Jones,Chelseaport,Cape Verde,46-60,Régulier,2025-02-02,LinkedIn,1
CUST_510,Joseph Lucas,North Claudiaview,Colombia,18-25,Découverte,2024-01-06,LinkedIn,1
CUST_511,Adrienne Medina,West Justinbury,Swaziland,36-45,Premium,2024-04-14,TikTok,0
CUST_512,Jonathan Carney,Jameshaven,Estonia,26-35,Corporate,2025-04-04,Referral,1
CUST_513,Amanda Gilmore,Bretttown,Taiwan,18-25,Découverte,2024-04-01,LinkedIn,0
CUST_514,Jonathan Jones,Port Christinefort,Liberia,36-45,Corporate,2024-01-13,LinkedIn,1
CUST_515,Darius Freeman,New Corey,North Macedonia,46-60,Découverte,2024-09-05,Referral,0
CUST_516,Vanessa Bryant DDS,Brownstad,Serbia,46-60,Régulier,2024-05-22,LinkedIn,1
CUST_517,Anthony Gardner,Lake Christian,South Africa,36-45,Corporate,2024-05-29,Instagram,0
CUST_518,Charles Hill,New Tamaraberg,Qatar,46-60,Premium,2025-03-07,LinkedIn,1
CUST_519,Tammy Ford,Cathyton,Russian Federation,18-25,Premium,2024-09-14,TikTok,1
CUST_520,John Perez,North Amy,San Marino,26-35,Corporate,2024-04-19,TikTok,1
CUST_521,Joseph Morgan,East Christina,Bulgaria,18-25,Corporate,2024-12-06,Partnership,1
CUST_522,Tristan Fischer,Port Amy,San Marino,36-45,Corporate,2024-12-08,Google Search,0
CUST_523,Carl Barber,Garciafurt,Swaziland,36-45,Premium,2024-07-24,Google Search,1
CUST_524,Stacey Myers,New Derek,Bolivia,26-35,Corporate,2024-11-22,LinkedIn,1
CUST_525,Brandon Rowland,West Hollyview,Saint Pierre and Miquelon,26-35,Premium,2025-01-20,LinkedIn,1
CUST_526,Jonathan Taylor,South Christine,New Caledonia,36-45,Découverte,2024-07-23,Referral,0
CUST_527,Holly Hoffman,West Jasonhaven,Paraguay,18-25,Corporate,2024-08-02,Google Search,1
CUST_528,Jacob Paul,Jensenhaven,Armenia,18-25,Corporate,2025-05-26,TikTok,1
CUST_529,Katherine Lewis,North Christinefort,Cook Islands,26-35,Premium,2024-06-06,Event Walk-in,1
CUST_530,Francisco Mora,South Matthew,Wallis and Futuna,46-60,Découverte,2025-04-04,Referral,1
CUST_531,Jennifer Reynolds,Anneburgh,Malta,46-60,Créateur,2025-06-02,Partnership,1
CUST_532,Jason Christian,South Davidbury,Heard Island and McDonald Islands,18-25,Premium,2024-03-28,Instagram,0
CUST_533,Anne Lee,Laurenmouth,Montserrat,36-45,Régulier,2024-02-15,Referral,1
CUST_534,Dennis Kline,East Robert,Christmas Island,36-45,Corporate,2024-04-18,Instagram,0
CUST_535,Thomas Wilson,Combsberg,Comoros,36-45,Régulier,2025-06-06,Event Walk-in,0
CUST_536,Scott Cook MD,New Karen,Indonesia,46-60,Premium,2025-02-04,Google Search,0
CUST_537,Kelly Jones,East Tyler,Bhutan,36-45,Découverte,2025-05-09,Instagram,1
CUST_538,Laura Page,Port Jamesview,Burkina Faso,46-60,Découverte,2024-04-28,Partnership,0
CUST_539,Morgan Mitchell,Port Markmouth,Grenada,36-45,Premium,2024-12-17,Google Search,0
CUST_540,Anthony Mitchell,Smithberg,Azerbaijan,46-60,Premium,2025-05-02,Instagram,1
CUST_541,Diane Klein,Hartmanhaven,Turks and Caicos Islands,46-60,Premium,2024-03-09,LinkedIn,0
CUST_542,Shawn Rodriguez,West Jamiechester,Korea,18-25,Découverte,2024-12-17,Event Walk-in,0
CUST_543,Alicia Jordan,East Leviville,Argentina,26-35,Régulier,2025-06-12,TikTok,0
CUST_544,Jared Adkins,Riveramouth,Iran,36-45,Créateur,2025-03-12,Google Search,0
